utvec,dv,err,temp,SM_EWT,snow_EWT,GSL,UL,date
2016.039673,-0.169100,0.100300,-11.492991,-0.001195,0.003989,1277.320021,1369.557346,2016-01-16
2016.042480,-0.170500,0.099900,-11.286741,-0.001072,0.003962,1277.320005,1369.560551,2016-01-17
2016.045166,-0.170400,0.100100,-11.068391,-0.000952,0.003923,1277.320096,1369.563651,2016-01-18
2016.047852,-0.173900,0.100100,-10.951221,-0.000822,0.003868,1277.320287,1369.566783,2016-01-19
2016.050659,-0.173900,0.100000,-10.914911,-0.000696,0.003803,1277.320588,1369.570086,2016-01-20
2016.053345,-0.176900,0.099200,-10.882141,-0.000563,0.003725,1277.320971,1369.573273,2016-01-21
2016.056152,-0.175200,0.098600,-10.795451,-0.000434,0.003639,1277.321463,1369.576630,2016-01-22
2016.058838,-0.178700,0.098300,-10.707101,-0.000305,0.003545,1277.322020,1369.579864,2016-01-23
2016.061646,-0.180300,0.098100,-10.576381,-0.000169,0.003438,1277.322685,1369.583265,2016-01-24
2016.064331,-0.181900,0.097600,-10.469821,-0.000040,0.003328,1277.323397,1369.586535,2016-01-25
2016.067017,-0.180400,0.097400,-10.342071,0.000094,0.003206,1277.324180,1369.589821,2016-01-26
2016.069824,-0.179200,0.097300,-10.093251,0.000221,0.003085,1277.325067,1369.593268,2016-01-27
2016.072510,-0.177800,0.096900,-9.877491,0.000352,0.002953,1277.325979,1369.596577,2016-01-28
2016.075317,-0.174900,0.097000,-9.631611,0.000474,0.002824,1277.326994,1369.600043,2016-01-29
2016.078003,-0.176900,0.097300,-9.414851,0.000593,0.002692,1277.328018,1369.603366,2016-01-30
2016.080811,-0.177200,0.097100,-9.184791,0.000714,0.002552,1277.329140,1369.606842,2016-01-31
2016.083496,-0.175600,0.096800,-8.919751,0.000825,0.002418,1277.330259,1369.610168,2016-02-01
2016.086182,-0.174200,0.096300,-8.690811,0.000937,0.002278,1277.331417,1369.613493,2016-02-02
2016.088989,-0.177700,0.096600,-8.510321,0.001038,0.002145,1277.332666,1369.616963,2016-02-03
2016.091675,-0.180700,0.096400,-8.355461,0.001138,0.002009,1277.333892,1369.620278,2016-02-04
2016.094482,-0.182500,0.096300,-8.213461,0.001227,0.001881,1277.335202,1369.623734,2016-02-05
2016.097168,-0.180800,0.096500,-8.135061,0.001310,0.001758,1277.336479,1369.627030,2016-02-06
2016.099976,-0.180900,0.096700,-8.104971,0.001389,0.001634,1277.337833,1369.630461,2016-02-07
2016.102661,-0.184200,0.097000,-8.014581,0.001456,0.001521,1277.339142,1369.633726,2016-02-08
2016.105347,-0.182500,0.097200,-7.892191,0.001517,0.001411,1277.340461,1369.636976,2016-02-09
2016.108154,-0.189500,0.097300,-7.696651,0.001567,0.001313,1277.341845,1369.640350,2016-02-10
2016.110840,-0.184400,0.097300,-7.463511,0.001609,0.001220,1277.343170,1369.643556,2016-02-11
2016.113647,-0.183100,0.097700,-7.265891,0.001639,0.001140,1277.344551,1369.646880,2016-02-12
2016.116333,-0.183100,0.098000,-7.141061,0.001659,0.001071,1277.345865,1369.650034,2016-02-13
2016.119141,-0.183000,0.098200,-7.080101,0.001668,0.001011,1277.347225,1369.653300,2016-02-14
2016.121826,-0.184600,0.098600,-7.030921,0.001666,0.000963,1277.348509,1369.656390,2016-02-15
2016.124512,-0.183000,0.098700,-6.976521,0.001656,0.000912,1277.349773,1369.659448,2016-02-16
2016.127319,-0.183000,0.099000,-6.858191,0.001640,0.000864,1277.351068,1369.662606,2016-02-17
2016.130005,-0.181000,0.099600,-6.822661,0.001615,0.000814,1277.352283,1369.665591,2016-02-18
2016.132812,-0.180900,0.100400,-6.735071,0.001586,0.000767,1277.353531,1369.668673,2016-02-19
2016.135498,-0.182800,0.100800,-6.589291,0.001550,0.000720,1277.354707,1369.671587,2016-02-20
2016.138306,-0.186300,0.101000,-6.373491,0.001507,0.000672,1277.355920,1369.674597,2016-02-21
2016.140991,-0.182700,0.101800,-6.279300,0.001461,0.000626,1277.357069,1369.677442,2016-02-22
2016.143677,-0.186200,0.102700,-6.247411,0.001407,0.000579,1277.358208,1369.680257,2016-02-23
2016.146484,-0.184600,0.103300,-6.194367,0.001350,0.000535,1277.359393,1369.683164,2016-02-24
2016.149170,-0.184800,0.104300,-6.128724,0.001287,0.000491,1277.360523,1369.685916,2016-02-25
2016.151978,-0.182900,0.105500,-6.049483,0.001222,0.000449,1277.361703,1369.688760,2016-02-26
2016.154663,-0.179800,0.106400,-5.944019,0.001154,0.000408,1277.362834,1369.691450,2016-02-27
2016.157471,-0.184900,0.106900,-5.867797,0.001079,0.000367,1277.364023,1369.694233,2016-02-28
2016.160156,-0.183000,0.107400,-5.927984,0.001004,0.000330,1277.365167,1369.696866,2016-02-29
2016.162842,-0.185000,0.108200,-5.993558,0.000923,0.000292,1277.366323,1369.699474,2016-03-01
2016.165649,-0.180100,0.110000,-5.960223,0.000843,0.000257,1277.367546,1369.702171,2016-03-02
2016.168335,-0.184000,0.111400,-5.839370,0.000758,0.000223,1277.368732,1369.704726,2016-03-03
2016.171143,-0.180000,0.111700,-5.606802,0.000674,0.000192,1277.369994,1369.707371,2016-03-04
2016.173828,-0.179700,0.111600,-5.302666,0.000589,0.000163,1277.371223,1369.709875,2016-03-05
2016.176636,-0.177600,0.111200,-4.974744,0.000499,0.000135,1277.372534,1369.712470,2016-03-06
2016.179321,-0.179700,0.111200,-4.745663,0.000413,0.000110,1277.373817,1369.714929,2016-03-07
2016.182007,-0.176200,0.111100,-4.530929,0.000322,0.000087,1277.375132,1369.717367,2016-03-08
2016.184814,-0.178000,0.111100,-4.326672,0.000235,0.000067,1277.376541,1369.719893,2016-03-09
2016.187500,-0.172500,0.111300,-4.157171,0.000144,0.000048,1277.377927,1369.722289,2016-03-10
2016.190308,-0.172300,0.112200,-4.119431,0.000058,0.000033,1277.379417,1369.724774,2016-03-11
2016.192993,-0.170500,0.113600,-4.078511,-0.000027,0.000021,1277.380886,1369.727131,2016-03-12
2016.195801,-0.171500,0.114000,-4.047641,-0.000114,0.000011,1277.382470,1369.729577,2016-03-13
2016.198486,-0.176100,0.115300,-3.995711,-0.000196,0.000004,1277.384033,1369.731899,2016-03-14
2016.201172,-0.174400,0.116600,-3.943801,-0.000280,0.000001,1277.385648,1369.734205,2016-03-15
2016.203979,-0.175600,0.117800,-3.912951,-0.000358,0.000000,1277.387393,1369.736599,2016-03-16
2016.206665,-0.179000,0.119300,-3.924781,-0.000447,0.000000,1277.389120,1369.738874,2016-03-17
2016.209473,-0.177000,0.120800,-3.958931,-0.000539,0.000000,1277.390988,1369.741238,2016-03-18
2016.212158,-0.176800,0.122100,-4.050001,-0.000639,0.000000,1277.392833,1369.743484,2016-03-19
2016.214966,-0.180100,0.122400,-4.096561,-0.000749,0.000000,1277.394815,1369.745817,2016-03-20
2016.217651,-0.181800,0.122600,-4.046111,-0.000861,0.000000,1277.396754,1369.748032,2016-03-21
2016.220337,-0.181600,0.122500,-3.912231,-0.000982,0.000000,1277.398730,1369.750231,2016-03-22
2016.223145,-0.182600,0.120400,-3.762881,-0.001103,0.000000,1277.400825,1369.752512,2016-03-23
2016.225830,-0.182200,0.118800,-3.610791,-0.001233,0.000000,1277.402851,1369.754674,2016-03-24
2016.228638,-0.183800,0.118700,-3.501721,-0.001359,0.000000,1277.404984,1369.756915,2016-03-25
2016.231323,-0.183700,0.118000,-3.326861,-0.001488,0.000000,1277.407032,1369.759038,2016-03-26
2016.234131,-0.188500,0.118100,-3.225241,-0.001623,0.000000,1277.409173,1369.761236,2016-03-27
2016.236816,-0.188100,0.118400,-3.243681,-0.001753,0.000000,1277.411214,1369.763316,2016-03-28
2016.239502,-0.186300,0.119700,-3.252711,-0.001889,0.000000,1277.413241,1369.765374,2016-03-29
2016.242310,-0.186200,0.120800,-3.270931,-0.002017,0.000000,1277.415337,1369.767502,2016-03-30
2016.244995,-0.182600,0.122000,-3.280951,-0.002149,0.000000,1277.417313,1369.769512,2016-03-31
2016.247803,-0.182500,0.123500,-3.314661,-0.002273,0.000000,1277.419342,1369.771587,2016-04-01
2016.250488,-0.182700,0.125200,-3.342941,-0.002394,0.000000,1277.421238,1369.773546,2016-04-02
2016.253296,-0.179400,0.126100,-3.307541,-0.002516,0.000000,1277.423169,1369.775567,2016-04-03
2016.255981,-0.181200,0.126200,-3.249291,-0.002627,0.000000,1277.424956,1369.777471,2016-04-04
2016.258667,-0.182700,0.128000,-3.170511,-0.002738,0.000000,1277.426681,1369.779348,2016-04-05
2016.261475,-0.184600,0.129100,-3.065711,-0.002837,0.000000,1277.428408,1369.781279,2016-04-06
2016.264160,-0.181100,0.127800,-2.950591,-0.002934,0.000000,1277.429981,1369.783096,2016-04-07
2016.266968,-0.177800,0.127200,-2.854921,-0.003018,0.000000,1277.431534,1369.784964,2016-04-08
2016.269653,-0.179200,0.127400,-2.807591,-0.003094,0.000000,1277.432925,1369.786718,2016-04-09
2016.272461,-0.175600,0.127500,-2.703431,-0.003164,0.000000,1277.434273,1369.788518,2016-04-10
2016.275146,-0.177300,0.127600,-2.704541,-0.003220,0.000000,1277.435454,1369.790205,2016-04-11
2016.277832,-0.179000,0.127500,-2.711931,-0.003268,0.000000,1277.436522,1369.791860,2016-04-12
2016.280640,-0.175300,0.127100,-2.660211,-0.003302,0.000000,1277.437510,1369.793553,2016-04-13
2016.283325,-0.178800,0.126600,-2.520321,-0.003324,0.000000,1277.438324,1369.795136,2016-04-14
2016.286133,-0.175300,0.125800,-2.281871,-0.003332,0.000000,1277.439032,1369.796753,2016-04-15
2016.288818,-0.178600,0.125400,-2.105101,-0.003315,0.000000,1277.439563,1369.798261,2016-04-16
2016.291626,-0.180100,0.124200,-1.980961,-0.003253,0.000000,1277.439960,1369.799798,2016-04-17
2016.294312,-0.185300,0.123600,-1.911711,-0.003155,0.000000,1277.440181,1369.801229,2016-04-18
2016.296997,-0.188500,0.122800,-1.789151,-0.003015,0.000000,1277.440250,1369.802618,2016-04-19
2016.299805,-0.188900,0.123300,-1.681951,-0.002848,0.000000,1277.440165,1369.804022,2016-04-20
2016.302490,-0.187000,0.123300,-1.566231,-0.002641,0.000000,1277.439939,1369.805316,2016-04-21
2016.305298,-0.180400,0.122600,-1.574781,-0.002416,0.000000,1277.439557,1369.806614,2016-04-22
2016.307983,-0.180500,0.122000,-1.499901,-0.002167,0.000000,1277.439059,1369.807799,2016-04-23
2016.310791,-0.179600,0.122400,-1.366981,-0.001885,0.000000,1277.438404,1369.808975,2016-04-24
2016.313477,-0.181800,0.121900,-1.255861,-0.001596,0.000000,1277.437655,1369.810038,2016-04-25
2016.316162,-0.185900,0.122000,-1.113041,-0.001278,0.000000,1277.436792,1369.811035,2016-04-26
2016.318970,-0.189400,0.122100,-0.957331,-0.000961,0.000000,1277.435774,1369.812005,2016-04-27
2016.321655,-0.185500,0.121600,-0.845241,-0.000620,0.000000,1277.434695,1369.812859,2016-04-28
2016.324463,-0.182200,0.120900,-0.738911,-0.000286,0.000000,1277.433462,1369.813672,2016-04-29
2016.327148,-0.183700,0.122100,-0.490261,0.000051,0.000000,1277.432189,1369.814370,2016-04-30
2016.329956,-0.182000,0.124300,-0.231611,0.000405,0.000000,1277.430765,1369.815012,2016-05-01
2016.332642,-0.184000,0.124800,-0.012321,0.000741,0.000000,1277.429319,1369.815538,2016-05-02
2016.335327,-0.185900,0.125800,0.214289,0.001087,0.000000,1277.427799,1369.815977,2016-05-03
2016.338135,-0.184600,0.126500,0.393909,0.001411,0.000000,1277.426133,1369.816337,2016-05-04
2016.340820,-0.181100,0.128000,0.549589,0.001738,0.000000,1277.424475,1369.816584,2016-05-05
2016.343628,-0.179300,0.128200,0.691009,0.002037,0.000000,1277.422676,1369.816737,2016-05-06
2016.346313,-0.181100,0.129600,0.919579,0.002319,0.000000,1277.420902,1369.816779,2016-05-07
2016.349121,-0.184100,0.131600,1.123359,0.002594,0.000000,1277.418994,1369.816710,2016-05-08
2016.351807,-0.182200,0.133200,1.243359,0.002835,0.000000,1277.417125,1369.816534,2016-05-09
2016.354492,-0.183900,0.134900,1.353489,0.003060,0.000000,1277.415220,1369.816245,2016-05-10
2016.357300,-0.183800,0.133000,1.555719,0.003246,0.000000,1277.413193,1369.815820,2016-05-11
2016.359985,-0.179900,0.129300,1.746979,0.003409,0.000000,1277.411228,1369.815292,2016-05-12
2016.362793,-0.176600,0.126700,1.875539,0.003530,0.000000,1277.409150,1369.814610,2016-05-13
2016.365479,-0.176200,0.124400,1.989349,0.003615,0.000000,1277.407147,1369.813828,2016-05-14
2016.368286,-0.175700,0.122900,2.023139,0.003662,0.000000,1277.405042,1369.812875,2016-05-15
2016.370972,-0.173800,0.121600,2.131479,0.003659,0.000000,1277.403024,1369.811827,2016-05-16
2016.373657,-0.174100,0.121100,2.369069,0.003569,0.000000,1277.401007,1369.810644,2016-05-17
2016.376465,-0.172800,0.120600,2.610499,0.003399,0.000000,1277.398904,1369.809258,2016-05-18
2016.379150,-0.169600,0.119300,2.893649,0.003136,0.000000,1277.396900,1369.807796,2016-05-19
2016.381958,-0.166400,0.118600,3.168059,0.002809,0.000000,1277.394806,1369.806132,2016-05-20
2016.384644,-0.161400,0.119100,3.431899,0.002412,0.000000,1277.392800,1369.804423,2016-05-21
2016.387451,-0.160100,0.119400,3.661209,0.001926,0.000000,1277.390696,1369.802524,2016-05-22
2016.390137,-0.155000,0.119000,3.841369,0.001398,0.000000,1277.388671,1369.800610,2016-05-23
2016.392822,-0.153300,0.118900,4.001849,0.000785,0.000000,1277.386630,1369.798610,2016-05-24
2016.395630,-0.151700,0.118100,4.241149,0.000144,0.000000,1277.384473,1369.796439,2016-05-25
2016.398315,-0.150000,0.117000,4.448069,-0.000577,0.000000,1277.382385,1369.794295,2016-05-26
2016.401123,-0.144800,0.116200,4.665869,-0.001313,0.000000,1277.380168,1369.791993,2016-05-27
2016.403809,-0.144700,0.116500,4.922679,-0.002088,0.000000,1277.378012,1369.789744,2016-05-28
2016.406616,-0.141600,0.117600,5.193579,-0.002937,0.000000,1277.375718,1369.787356,2016-05-29
2016.409302,-0.143500,0.118800,5.484079,-0.003782,0.000000,1277.373477,1369.785045,2016-05-30
2016.411987,-0.142100,0.119200,5.745879,-0.004693,0.000000,1277.371189,1369.782718,2016-05-31
2016.414795,-0.142200,0.118600,6.007679,-0.005589,0.000000,1277.368739,1369.780278,2016-06-01
