utvec,dv,err,temp,SM_EWT,date
2017.345703,-0.227161,0.166953,11.326200,0.321467,2017-05-07
2017.348389,-0.217719,0.166002,11.492200,0.320946,2017-05-08
2017.351074,-0.208316,0.165160,11.622500,0.320403,2017-05-09
2017.353882,-0.198516,0.164381,11.892300,0.319886,2017-05-10
2017.356567,-0.189172,0.163719,12.250200,0.319351,2017-05-11
2017.359375,-0.179423,0.163096,12.498100,0.318845,2017-05-12
2017.362061,-0.170115,0.162552,12.654400,0.318348,2017-05-13
2017.364868,-0.160401,0.162023,12.655400,0.317840,2017-05-14
2017.367554,-0.151113,0.161538,12.729100,0.317368,2017-05-15
2017.370239,-0.141832,0.161061,12.891400,0.316888,2017-05-16
2017.373047,-0.132124,0.160555,13.129500,0.316421,2017-05-17
2017.375732,-0.122834,0.160048,13.318000,0.315915,2017-05-18
2017.378540,-0.113107,0.159478,13.454600,0.315416,2017-05-19
2017.381226,-0.103786,0.158881,13.622500,0.314902,2017-05-20
2017.384033,-0.094023,0.158186,13.875700,0.314350,2017-05-21
2017.386719,-0.084655,0.157439,14.171000,0.313810,2017-05-22
2017.389404,-0.075261,0.156598,14.500900,0.313234,2017-05-23
2017.392212,-0.065400,0.155600,14.737200,0.312673,2017-05-24
2017.394897,-0.055900,0.154500,14.882000,0.312078,2017-05-25
2017.397705,-0.041600,0.153200,15.084900,0.311501,2017-05-26
2017.400391,-0.028200,0.152200,15.377200,0.310919,2017-05-27
2017.403198,-0.017600,0.151300,15.661400,0.310304,2017-05-28
2017.405884,-0.008000,0.149600,15.967800,0.309713,2017-05-29
2017.408569,0.002900,0.148700,16.292300,0.309092,2017-05-30
2017.411377,0.014800,0.149600,16.564500,0.308498,2017-05-31
2017.414062,0.029000,0.149700,16.783100,0.307876,2017-06-01
2017.416870,0.039700,0.150000,17.000100,0.307282,2017-06-02
2017.419556,0.050100,0.152800,17.231400,0.306691,2017-06-03
2017.422363,0.059000,0.156700,17.465500,0.306077,2017-06-04
2017.425049,0.069600,0.156900,17.629700,0.305494,2017-06-05
2017.427734,0.074700,0.154600,17.777300,0.304891,2017-06-06
2017.430542,0.080700,0.153500,17.923900,0.304322,2017-06-07
2017.433228,0.087100,0.153800,18.125200,0.303736,2017-06-08
2017.436035,0.094800,0.155300,18.347300,0.303186,2017-06-09
2017.438721,0.098900,0.157900,18.544000,0.302646,2017-06-10
2017.441528,0.101200,0.160800,18.717300,0.302094,2017-06-11
2017.444214,0.110100,0.163000,18.841700,0.301580,2017-06-12
2017.446899,0.117300,0.164300,18.931900,0.301058,2017-06-13
2017.449707,0.120000,0.166000,19.151500,0.300575,2017-06-14
2017.452393,0.124400,0.167500,19.380800,0.300088,2017-06-15
2017.455200,0.130000,0.170100,19.653100,0.299638,2017-06-16
2017.457886,0.134300,0.173100,19.947400,0.299203,2017-06-17
2017.460693,0.133100,0.175800,20.315400,0.298761,2017-06-18
2017.463379,0.133600,0.178800,20.705900,0.298349,2017-06-19
2017.466064,0.128900,0.181600,20.975000,0.297931,2017-06-20
2017.468872,0.129300,0.183300,21.194600,0.297540,2017-06-21
2017.471558,0.130700,0.181200,21.405800,0.297141,2017-06-22
2017.474365,0.129600,0.180000,21.605700,0.296767,2017-06-23
2017.477051,0.142500,0.181000,21.747400,0.296399,2017-06-24
2017.479858,0.149500,0.183600,21.826300,0.296021,2017-06-25
2017.482544,0.154100,0.185800,21.864100,0.295664,2017-06-26
2017.485229,0.161300,0.188600,21.978300,0.295294,2017-06-27
2017.488037,0.167900,0.192200,22.156000,0.294944,2017-06-28
2017.490723,0.185500,0.194700,22.302700,0.294579,2017-06-29
2017.493530,0.191000,0.198500,22.407100,0.294231,2017-06-30
2017.496216,0.196800,0.201000,22.477100,0.293883,2017-07-01
2017.499023,0.206900,0.202000,22.550600,0.293517,2017-07-02
2017.501709,0.210300,0.204800,22.680000,0.293166,2017-07-03
2017.504395,0.218100,0.208700,22.807600,0.292794,2017-07-04
2017.507202,0.220000,0.212600,22.879600,0.292435,2017-07-05
2017.509888,0.219100,0.215600,22.891500,0.292054,2017-07-06
2017.512695,0.224800,0.218800,22.911300,0.291683,2017-07-07
2017.515381,0.228600,0.220100,22.882100,0.291305,2017-07-08
2017.518188,0.231300,0.220900,22.846600,0.290901,2017-07-09
2017.520874,0.233400,0.222300,22.845700,0.290506,2017-07-10
2017.523560,0.234000,0.224100,22.837500,0.290082,2017-07-11
2017.526367,0.233600,0.225000,22.859000,0.289665,2017-07-12
2017.529053,0.234800,0.227300,22.928200,0.289216,2017-07-13
2017.531860,0.234300,0.229300,23.100300,0.288773,2017-07-14
2017.534546,0.236800,0.232300,23.237500,0.288317,2017-07-15
2017.537354,0.248800,0.234100,23.302500,0.287822,2017-07-16
2017.540039,0.266900,0.235900,23.263800,0.287314,2017-07-17
2017.542725,0.270600,0.237800,23.217200,0.286743,2017-07-18
2017.545532,0.278200,0.241000,23.200300,0.286163,2017-07-19
2017.548218,0.279300,0.244200,23.235800,0.285525,2017-07-20
2017.551025,0.289900,0.247100,23.225400,0.284886,2017-07-21
2017.553711,0.292800,0.248200,23.171700,0.284224,2017-07-22
2017.556519,0.298600,0.248200,23.106200,0.283509,2017-07-23
2017.559204,0.300500,0.249300,23.081900,0.282807,2017-07-24
